ticket_id,user_id,date_opened,category,severity,resolution_time_hours
699,193,4/18/2023,Technical,Low,5
700,193,5/14/2023,Technical,Low,38
701,193,5/31/2023,Technical,Low,32
702,193,4/19/2023,Technical,Low,39
703,195,3/6/2024,Technical,Low,17
704,195,9/1/2023,Access,Low,29
705,195,8/2/2023,Billing,Low,38
706,195,9/21/2024,Technical,Low,40
707,195,7/24/2024,Billing,Low,1
708,196,8/1/2024,Access,Low,8
709,196,7/22/2024,Technical,Medium,27
710,196,7/10/2024,Access,Medium,113
711,196,8/2/2024,Billing,Medium,111
712,196,7/15/2024,Billing,Low,33
713,196,8/11/2024,Technical,Low,1
714,197,7/8/2023,Access,High,60
715,197,10/26/2024,Billing,Low,30
716,197,6/12/2023,Access,Medium,80
717,199,12/29/2024,Access,Low,12
718,199,12/30/2024,Access,Low,20
719,199,11/10/2024,Access,Medium,93
720,199,12/28/2024,Access,Low,35
721,200,10/19/2024,Technical,High,9
722,200,5/13/2024,Technical,Low,8
723,201,7/17/2024,Billing,Low,12
724,202,8/14/2024,Billing,Low,24
725,202,11/6/2023,Billing,Medium,15
726,202,2/10/2024,Billing,High,6
727,202,8/27/2023,Access,High,56
728,202,11/20/2023,Access,Medium,29
729,203,10/3/2023,Access,Medium,26
730,204,8/18/2024,Technical,Medium,87
731,204,10/31/2024,Technical,Low,39
732,204,10/18/2024,Access,Low,47
733,204,9/27/2024,Access,Medium,20
734,205,9/20/2024,Billing,Low,38
735,205,12/1/2024,Technical,High,71
736,205,12/3/2024,Billing,Low,39
737,205,12/7/2024,Access,Low,13
738,205,11/30/2024,Billing,Medium,60
739,206,11/11/2024,Technical,Low,44
740,207,12/16/2024,Access,Low,22
741,207,8/21/2023,Billing,Low,18
742,208,7/7/2024,Technical,Low,4
743,208,11/19/2024,Billing,Medium,85
744,208,11/24/2024,Billing,Medium,86
745,208,10/19/2024,Access,High,13
746,209,12/7/2024,Technical,Low,41
747,209,12/4/2024,Access,Medium,74
748,209,11/20/2024,Access,Medium,103
749,209,11/7/2024,Technical,Low,36
750,209,12/7/2024,Access,High,66
751,209,12/23/2024,Access,High,13
752,209,12/30/2024,Billing,Low,10
753,211,4/4/2024,Technical,Low,42
754,211,8/16/2024,Billing,Medium,62
755,211,4/10/2024,Access,Low,15
756,212,2/21/2024,Technical,Low,11
757,214,12/30/2024,Billing,Medium,117
758,214,12/9/2024,Technical,Low,9
759,214,11/2/2024,Billing,Low,43
760,214,12/7/2024,Access,High,19
761,214,12/26/2024,Billing,Low,42
762,214,12/11/2024,Technical,Medium,77
763,215,12/28/2024,Billing,Low,31
764,215,8/25/2024,Technical,Low,10
765,215,4/18/2024,Billing,Low,27
766,215,3/12/2024,Access,Medium,12
767,215,3/7/2024,Access,High,69
768,216,12/17/2024,Access,Low,11
769,216,6/8/2024,Billing,Medium,39
770,216,7/25/2024,Billing,Medium,27
771,216,6/30/2024,Billing,High,31
772,216,12/18/2024,Technical,Low,25
773,219,10/10/2023,Billing,Low,13
774,219,10/2/2023,Access,High,23
775,219,10/21/2023,Technical,Medium,12
776,219,10/30/2023,Access,Medium,17
777,219,7/7/2023,Billing,Low,7
778,219,10/19/2023,Billing,Medium,52
779,219,8/2/2023,Technical,Low,7
780,220,1/25/2024,Technical,Medium,86
781,220,10/22/2024,Access,Low,33
782,222,4/16/2024,Technical,Medium,104
783,222,5/26/2023,Access,Low,37
784,222,3/23/2024,Access,Medium,105
785,222,4/25/2024,Technical,Medium,22
786,223,8/4/2024,Access,Medium,74
787,223,9/27/2024,Technical,High,12
788,223,4/15/2024,Technical,Low,17
789,224,9/10/2023,Access,Low,8
790,225,11/9/2024,Billing,Medium,80
791,225,9/14/2024,Billing,High,37
792,225,9/2/2024,Billing,Low,29
793,226,8/13/2024,Technical,High,7
794,226,11/1/2024,Billing,Medium,50
795,226,10/26/2024,Access,Low,16
796,226,10/25/2024,Billing,Low,45
797,227,6/1/2024,Access,Medium,57
798,227,4/23/2024,Access,Medium,115
799,227,9/21/2023,Billing,Medium,16
800,227,7/15/2024,Technical,Low,28
801,227,8/28/2023,Technical,Low,3
802,228,11/12/2024,Billing,Low,32
803,228,12/2/2024,Billing,Medium,108
804,228,12/30/2024,Access,Low,16
805,228,11/12/2024,Technical,Medium,72
806,229,9/4/2023,Technical,Low,21
807,229,8/24/2023,Access,Medium,96
808,229,9/9/2023,Billing,Low,18
809,229,10/16/2023,Billing,Medium,38
810,229,10/8/2023,Access,Medium,103
811,229,9/25/2023,Billing,Medium,30
812,229,8/26/2023,Billing,Medium,85
813,229,9/26/2023,Technical,Medium,92
814,229,8/19/2023,Billing,Medium,82
815,229,9/19/2023,Technical,High,71
816,229,9/1/2023,Technical,Low,23
817,230,8/31/2023,Access,Low,29
818,231,6/30/2023,Technical,Medium,26
819,231,3/29/2024,Billing,Low,43
820,231,4/24/2024,Technical,Low,42
821,231,3/2/2024,Technical,Medium,31
822,231,4/10/2024,Billing,High,42
823,231,5/9/2024,Access,Low,2
824,231,4/11/2024,Billing,High,38
825,231,12/29/2023,Billing,High,71
826,231,5/6/2024,Technical,Low,47
827,231,4/15/2024,Technical,Low,24
828,232,12/28/2024,Technical,Low,42
829,233,11/11/2024,Technical,Low,2
830,233,10/13/2024,Technical,Medium,68
831,233,10/17/2024,Billing,Low,28
832,234,12/14/2023,Technical,Medium,103
833,234,9/8/2024,Access,Medium,96
834,234,9/29/2024,Technical,Low,28
835,234,4/4/2023,Billing,Medium,98
836,235,11/22/2023,Access,High,27
837,236,1/27/2024,Access,Medium,55
838,236,3/27/2023,Technical,Medium,95
839,238,3/20/2024,Billing,Low,24
840,238,9/30/2024,Technical,Medium,115
841,238,2/16/2024,Billing,Low,34
842,238,12/24/2024,Access,Low,6
843,239,5/24/2023,Technical,Medium,86
844,239,5/31/2023,Billing,Medium,70
845,239,5/13/2023,Billing,Low,6
846,239,6/27/2023,Billing,Low,31
847,239,6/13/2023,Technical,Low,34
848,239,6/27/2023,Billing,Low,12
849,240,11/23/2024,Technical,Low,45
850,240,9/19/2024,Billing,Medium,37
851,240,6/29/2024,Technical,Medium,26
852,240,11/26/2024,Billing,Low,4
853,240,8/25/2024,Billing,High,53
854,240,11/20/2024,Billing,Medium,95
855,240,12/29/2024,Billing,Medium,97
856,242,1/4/2024,Access,High,40
857,242,7/27/2024,Access,Low,30
858,243,12/1/2024,Billing,Medium,96
859,244,10/4/2024,Technical,High,33
860,244,12/11/2024,Technical,Low,27
861,244,12/15/2024,Access,Low,26
862,244,8/19/2024,Access,Low,27
863,245,7/19/2024,Technical,Low,7
864,245,11/9/2024,Technical,High,29
865,245,5/10/2024,Technical,Low,47
866,245,1/24/2024,Technical,Medium,23
867,245,2/20/2024,Billing,Medium,71
868,246,8/10/2024,Technical,Low,12
869,246,12/29/2024,Technical,Low,16
870,247,8/4/2023,Billing,Low,47
871,247,10/9/2024,Billing,High,28
872,247,5/4/2024,Billing,Low,10
873,248,9/30/2024,Technical,Medium,41
874,248,11/4/2024,Billing,Low,24
875,248,10/25/2024,Billing,High,16
876,248,8/13/2024,Technical,High,50
877,249,9/7/2024,Technical,Low,22
878,250,8/18/2024,Technical,High,4
879,250,6/27/2024,Access,Low,23
880,251,11/8/2024,Technical,Medium,47
881,251,10/14/2023,Access,High,13
882,251,2/27/2024,Technical,Low,28
883,251,7/11/2024,Technical,Low,12
884,252,11/11/2024,Billing,Medium,113
885,252,10/3/2024,Technical,Medium,76
886,252,12/29/2024,Technical,Low,2
887,254,8/23/2024,Access,Medium,51
888,254,6/12/2024,Billing,Medium,29
889,254,8/13/2023,Access,Medium,91
890,254,4/18/2024,Billing,Medium,73
891,254,10/17/2024,Access,Medium,59
892,255,12/14/2023,Technical,Low,29
893,255,11/24/2023,Technical,Medium,25
894,255,11/1/2023,Billing,Medium,36
895,255,8/1/2023,Technical,Medium,22
896,255,10/6/2023,Billing,Low,31
897,255,10/25/2023,Technical,High,57
898,255,12/1/2023,Billing,Medium,56
899,255,10/16/2023,Billing,High,27
900,255,11/14/2023,Technical,Low,2
901,256,10/17/2023,Technical,Medium,65
902,256,11/29/2024,Access,Low,20
903,256,5/3/2024,Technical,Low,37
904,256,7/6/2023,Technical,Low,17
905,257,12/24/2024,Technical,Low,38
906,257,12/14/2024,Technical,Low,29
907,257,11/23/2024,Access,Low,16
908,257,12/26/2024,Access,Medium,70
909,257,11/20/2024,Billing,Medium,87
910,258,4/23/2024,Billing,Medium,95
911,258,4/28/2024,Technical,Low,41
912,258,8/1/2024,Billing,Medium,49
913,258,6/3/2024,Access,Low,46
914,258,9/27/2024,Access,Low,2
915,259,12/27/2024,Technical,High,52
916,259,11/17/2024,Billing,Medium,82
917,259,3/16/2024,Access,Medium,107
918,260,9/24/2024,Technical,Low,3
919,260,8/18/2024,Billing,Low,14
920,260,9/9/2024,Billing,High,35
921,261,2/27/2024,Billing,Medium,63
922,261,3/2/2024,Billing,Low,10
923,261,2/24/2024,Technical,Low,24
924,261,3/9/2024,Billing,Low,42
925,261,4/15/2024,Billing,Medium,48
926,261,3/7/2024,Technical,Medium,83
927,261,3/1/2024,Technical,Medium,105
928,261,3/26/2024,Technical,Medium,47
929,261,3/14/2024,Billing,Medium,95
930,262,4/24/2024,Technical,Low,29
931,263,1/6/2024,Technical,Low,46
932,264,12/18/2024,Billing,Low,9
933,265,11/23/2024,Billing,Medium,58
934,265,12/18/2024,Technical,Low,18
935,265,11/17/2024,Billing,Low,42
936,265,11/6/2024,Access,Medium,92
937,266,11/8/2024,Technical,Low,6
938,266,11/3/2024,Access,Medium,54
939,266,11/15/2024,Technical,Medium,57
940,267,6/25/2024,Billing,Low,1
941,269,2/25/2024,Technical,Low,5
942,269,2/22/2024,Billing,Low,22
943,269,3/16/2024,Billing,Low,11
944,270,7/30/2024,Access,High,42
945,270,9/24/2024,Technical,Medium,114
946,270,9/23/2024,Billing,Medium,116
947,270,9/1/2024,Access,Medium,41
948,271,6/12/2024,Access,Low,20
949,271,8/5/2023,Billing,Medium,70
950,271,5/18/2023,Technical,Medium,24
951,271,7/22/2023,Technical,Low,41
952,272,3/11/2024,Access,Low,36
953,272,6/21/2024,Billing,Medium,108
954,272,10/29/2023,Billing,High,17
955,272,7/13/2024,Access,Low,19
956,273,10/24/2023,Access,High,20
957,273,10/7/2023,Technical,Medium,48
958,273,11/28/2023,Technical,Low,9
959,273,10/22/2023,Technical,High,62
960,273,10/18/2023,Technical,Medium,86
961,274,7/15/2023,Access,Medium,55
962,274,8/20/2023,Technical,Medium,24
963,274,9/21/2023,Technical,High,22
964,274,9/22/2023,Billing,Low,32
965,274,10/2/2023,Technical,Low,18
966,274,10/7/2023,Technical,High,59
967,274,9/4/2023,Technical,Low,44
968,274,9/1/2023,Access,Low,11
969,274,9/23/2023,Technical,Low,10
970,274,10/13/2023,Access,Low,42
971,276,5/17/2024,Billing,Medium,61
972,276,11/17/2024,Technical,Medium,46
973,276,11/13/2024,Billing,Low,11
974,276,11/29/2024,Billing,Medium,21
975,277,12/16/2024,Technical,High,26
976,277,1/27/2024,Access,Low,13
977,278,12/21/2024,Billing,Medium,26
978,278,11/6/2024,Billing,High,26
979,278,11/27/2024,Billing,Low,4
980,278,11/30/2024,Technical,Low,22
981,278,12/27/2024,Access,Medium,89
982,278,11/10/2024,Billing,Low,26
983,278,12/25/2024,Technical,Low,18
984,278,11/29/2024,Billing,Low,3
985,278,6/2/2024,Technical,Low,15
986,279,7/30/2024,Billing,Medium,22
987,279,12/27/2023,Billing,Medium,105
988,279,11/26/2023,Technical,Low,12
989,279,4/7/2024,Technical,Medium,67
990,279,5/10/2024,Access,Medium,50
991,280,2/27/2024,Technical,Low,35
992,281,12/26/2024,Access,Medium,32
993,281,7/1/2024,Technical,Medium,35
994,281,5/20/2024,Billing,Medium,45
995,281,7/12/2024,Technical,Medium,69
996,281,11/26/2024,Access,Low,2
997,283,8/7/2023,Billing,Medium,93
998,283,10/20/2023,Billing,Low,3
999,283,12/29/2023,Technical,Medium,73
1000,283,12/6/2023,Technical,Low,39
1001,283,8/19/2023,Billing,Low,38
1002,284,12/1/2024,Technical,Low,37
1003,284,5/7/2024,Access,Low,18
1004,284,9/29/2024,Billing,High,60
1005,284,8/4/2024,Access,Low,45
1006,284,8/2/2024,Access,Medium,107
1007,285,12/24/2024,Technical,Low,36
1008,286,8/30/2024,Access,Low,24
1009,286,12/9/2024,Access,Medium,13
1010,286,10/28/2023,Technical,Low,21
1011,286,7/22/2024,Billing,High,36
1012,287,2/27/2023,Access,Medium,59
1013,287,2/3/2023,Billing,Low,23
1014,287,3/1/2023,Billing,Medium,67
1015,288,11/17/2024,Technical,Low,47
1016,288,10/29/2024,Billing,Medium,60
1017,288,12/28/2024,Access,Low,31
1018,289,10/16/2024,Technical,Low,41
1019,289,9/30/2024,Technical,Low,46
1020,289,12/12/2024,Technical,High,40
1021,289,10/12/2024,Access,Medium,113
1022,289,9/29/2024,Access,Low,14
1023,290,1/15/2023,Billing,Low,44
1024,290,2/12/2023,Billing,High,7
1025,290,2/13/2023,Technical,Medium,32
1026,290,1/4/2023,Access,Low,32
1027,292,2/18/2024,Billing,High,32
1028,294,9/28/2024,Billing,Low,10
1029,294,12/23/2024,Billing,Low,12
1030,294,12/21/2024,Technical,Low,37
1031,294,11/17/2024,Billing,Low,17
1032,295,6/15/2024,Access,Low,10
1033,295,7/27/2024,Billing,Low,2
1034,296,7/28/2024,Technical,Low,41
1035,297,2/28/2024,Access,Low,36
1036,297,12/9/2024,Technical,Medium,24
1037,297,6/23/2024,Technical,Low,31
1038,297,2/4/2024,Technical,Low,23
1039,299,4/12/2024,Technical,Low,5
1040,299,1/22/2024,Access,Medium,75
1041,300,4/1/2024,Billing,Medium,37
1042,300,11/14/2023,Technical,Medium,62
1043,300,2/24/2024,Billing,Low,7
1044,300,3/30/2024,Technical,High,55
1045,300,3/8/2024,Technical,Low,47
1046,301,11/13/2024,Access,Medium,12
1047,302,9/8/2023,Technical,Low,5
1048,302,12/2/2023,Billing,Low,2
1049,302,1/23/2024,Technical,Low,30
1050,302,10/17/2023,Billing,High,48
1051,303,8/23/2024,Billing,Low,14
1052,303,8/8/2024,Billing,Low,15
1053,303,4/2/2024,Billing,Low,18
1054,303,11/18/2024,Technical,High,70
1055,304,1/9/2024,Billing,High,19
1056,304,7/28/2024,Access,Medium,27
1057,305,7/11/2024,Technical,Medium,70
1058,306,10/3/2024,Billing,Low,33
1059,306,11/16/2024,Billing,Low,34
1060,307,3/12/2024,Billing,High,24
1061,307,4/20/2024,Technical,Medium,56
1062,307,4/16/2024,Technical,Low,7
1063,307,3/28/2024,Access,Medium,15
1064,307,5/7/2024,Access,Low,47
1065,308,12/20/2024,Access,High,64
1066,309,11/12/2024,Access,Medium,47
1067,309,10/5/2024,Access,Low,28
1068,309,8/9/2024,Billing,Low,8
1069,309,11/4/2024,Billing,Low,25
1070,310,12/21/2024,Billing,Low,22
1071,310,12/9/2024,Technical,Medium,30
1072,311,6/17/2024,Billing,Low,1
1073,311,10/22/2024,Billing,Low,2
1074,311,7/29/2024,Technical,Medium,119
1075,311,7/13/2024,Billing,Low,45
1076,313,3/28/2024,Access,Low,26
1077,313,12/18/2023,Access,High,12
1078,313,9/19/2024,Technical,Medium,42
1079,314,12/8/2024,Technical,Low,32
1080,314,5/11/2024,Access,Medium,13
1081,315,9/17/2023,Access,Low,2
1082,315,3/27/2024,Technical,Low,13
1083,315,12/30/2024,Access,Medium,110
1084,315,6/12/2024,Billing,Low,32
1085,315,4/12/2024,Technical,High,23
1086,316,10/17/2024,Billing,Low,2
1087,316,4/14/2024,Access,Medium,14
1088,316,8/29/2024,Access,Low,26
1089,317,12/23/2024,Technical,Medium,78
1090,318,10/24/2024,Billing,Medium,87
1091,318,11/25/2024,Billing,High,8
1092,319,4/10/2023,Technical,Low,44
1093,319,3/6/2024,Technical,Low,24
1094,319,9/3/2024,Technical,Low,44
1095,320,1/24/2024,Billing,Low,28
1096,320,2/12/2024,Technical,Low,11
1097,320,2/25/2024,Billing,High,40
1098,320,1/10/2024,Technical,Medium,101
1099,320,1/18/2024,Technical,High,25
1100,320,2/16/2024,Billing,Medium,118
1101,320,1/9/2024,Billing,Medium,83
1102,320,1/8/2024,Access,High,12
1103,320,1/11/2024,Billing,Medium,49
1104,320,2/2/2024,Billing,Medium,94
1105,320,2/16/2024,Billing,Low,35
1106,321,1/20/2024,Technical,Medium,94
1107,321,5/16/2024,Billing,High,38
1108,321,6/10/2024,Billing,Low,2
1109,321,5/11/2024,Technical,Medium,55
1110,321,6/10/2024,Access,Low,30
1111,321,4/12/2023,Billing,High,66
1112,321,4/24/2023,Billing,High,46
1113,321,5/3/2024,Access,Medium,111
1114,322,11/2/2023,Technical,Medium,118
1115,322,12/25/2024,Billing,Medium,18
1116,323,11/19/2024,Access,Medium,50
1117,324,12/27/2024,Billing,Medium,30
1118,324,6/14/2024,Technical,Low,44
1119,324,10/15/2024,Billing,Low,7
1120,324,11/28/2024,Technical,Medium,44
1121,324,10/6/2024,Technical,Low,33
1122,324,12/6/2024,Billing,Low,39
1123,324,12/18/2024,Technical,Low,17
1124,324,5/14/2024,Technical,Low,6
1125,324,11/6/2024,Technical,Low,33
1126,325,10/20/2024,Technical,Low,3
1127,325,12/1/2024,Billing,Medium,53
1128,325,11/10/2024,Technical,Medium,59
1129,325,11/18/2024,Technical,Medium,106
1130,325,11/26/2024,Billing,High,21
1131,325,11/10/2024,Access,Low,31
1132,325,9/8/2024,Billing,High,42
1133,326,12/15/2024,Billing,Low,31
1134,326,12/16/2024,Technical,Low,16
1135,326,12/4/2024,Access,Medium,35
1136,326,9/19/2024,Technical,Medium,66
1137,326,12/12/2024,Technical,Low,6
1138,326,10/15/2024,Billing,Low,35
1139,326,7/24/2024,Billing,Medium,66
1140,326,11/26/2024,Billing,Low,18
1141,326,6/29/2024,Billing,Medium,64
1142,327,9/19/2023,Technical,Medium,15
1143,328,11/19/2023,Technical,Medium,23
1144,328,7/28/2024,Technical,Medium,116
1145,328,10/13/2023,Technical,Medium,108
1146,328,8/6/2024,Technical,Medium,97
1147,328,8/8/2024,Technical,Low,9
1148,329,7/18/2024,Access,Low,25
1149,329,8/8/2024,Access,Low,39
1150,329,6/28/2024,Billing,Medium,85
1151,329,7/4/2024,Billing,Low,5
1152,329,7/17/2024,Technical,Low,44
1153,329,8/9/2024,Access,Low,14
1154,329,7/2/2024,Technical,Low,45
1155,330,6/22/2024,Access,Medium,30
1156,330,4/10/2024,Technical,High,4
1157,330,4/27/2024,Billing,Low,26
1158,330,7/10/2024,Billing,Medium,111
1159,331,12/3/2024,Access,High,42
1160,331,12/11/2023,Technical,Medium,25
1161,331,6/27/2024,Access,Low,40
1162,332,7/19/2024,Billing,Low,9
1163,332,4/6/2023,Billing,Low,28
1164,332,8/30/2024,Technical,Medium,19
1165,332,7/18/2024,Billing,High,12
1166,332,7/29/2024,Billing,Low,32
1167,332,8/8/2024,Technical,Medium,103
1168,332,7/28/2024,Technical,Low,46
1169,332,9/6/2024,Technical,High,45
1170,332,8/18/2024,Technical,High,43
1171,332,8/16/2024,Billing,Low,33
1172,333,9/14/2024,Technical,Medium,49
1173,333,10/8/2024,Billing,High,61
1174,335,12/18/2024,Technical,Low,29
1175,335,11/27/2024,Technical,Medium,80
1176,335,11/29/2024,Access,High,25
1177,336,10/27/2024,Access,Low,24
1178,336,12/22/2024,Access,Low,45
1179,336,9/5/2024,Technical,Medium,64
1180,336,11/9/2023,Billing,Low,32
1181,336,2/23/2024,Billing,Medium,28
1182,337,7/26/2024,Billing,Medium,114
1183,337,8/11/2024,Technical,Medium,58
1184,337,10/8/2024,Technical,Low,20
1185,337,6/2/2024,Access,Low,23
1186,338,10/17/2024,Billing,Low,25
1187,339,12/3/2024,Billing,Low,44
1188,339,12/11/2024,Technical,Low,36
1189,339,12/7/2024,Billing,Low,31
1190,339,11/29/2024,Technical,High,26
1191,340,3/6/2024,Access,Medium,49
1192,340,5/10/2024,Technical,Low,33
1193,340,10/29/2023,Billing,Low,14
1194,340,4/21/2024,Technical,Low,36
1195,342,12/1/2024,Technical,Low,34
1196,342,11/28/2024,Billing,Medium,70
1197,342,10/27/2024,Technical,Low,34
1198,343,7/23/2023,Billing,Low,29
1199,343,3/16/2023,Technical,Medium,101
1200,343,7/13/2023,Billing,Medium,70
1201,343,9/13/2023,Technical,Low,23
1202,343,3/4/2023,Billing,Low,6
1203,343,4/9/2023,Billing,High,24
1204,344,9/28/2024,Access,Low,39
1205,344,11/8/2024,Access,Medium,51
1206,344,12/17/2024,Technical,Medium,77
1207,345,7/14/2023,Billing,Medium,66
1208,345,9/9/2023,Access,Medium,111
1209,346,7/7/2024,Billing,Medium,99
1210,347,12/7/2024,Billing,Low,9
1211,347,11/15/2024,Technical,Low,16
1212,348,9/29/2024,Access,Medium,12
1213,348,11/12/2024,Access,Low,44
1214,348,12/7/2024,Technical,Medium,103
1215,348,12/16/2024,Billing,High,53
1216,348,10/18/2024,Access,High,45
1217,350,9/30/2024,Access,Medium,78
1218,350,11/27/2024,Access,Medium,22
1219,350,8/5/2024,Billing,Low,4
1220,351,2/23/2024,Technical,Low,18
1221,351,10/12/2024,Technical,Medium,12
1222,352,8/26/2024,Technical,Medium,96
1223,352,5/3/2024,Technical,Low,39
1224,352,4/14/2024,Access,Low,18
1225,352,10/9/2023,Access,High,14
1226,353,2/16/2024,Access,Low,23
1227,353,10/31/2024,Billing,Medium,42
1228,353,10/10/2024,Access,Medium,23
1229,353,8/30/2024,Technical,High,24
1230,354,11/16/2024,Access,Low,5
1231,354,11/29/2024,Technical,High,4
1232,354,11/29/2024,Technical,High,28
1233,354,12/3/2024,Technical,High,62
1234,355,2/6/2024,Access,Medium,40
1235,355,11/26/2023,Access,Low,30
1236,355,1/30/2024,Billing,High,58
1237,355,1/21/2024,Billing,Medium,18
1238,355,1/30/2024,Technical,Medium,36
1239,355,1/9/2024,Technical,High,27
1240,355,12/30/2023,Billing,Medium,103
1241,355,12/1/2023,Billing,Low,2
1242,355,12/27/2023,Technical,Low,45
1243,355,1/1/2024,Billing,Low,43
1244,355,1/25/2024,Technical,Low,4
1245,356,12/6/2023,Billing,Low,37
1246,356,3/7/2024,Access,High,14
1247,356,2/15/2024,Technical,High,30
1248,356,12/11/2023,Billing,Medium,92
1249,357,5/20/2024,Billing,High,27
1250,358,7/7/2024,Technical,Medium,74
1251,358,7/8/2024,Technical,Medium,117
1252,358,3/10/2024,Billing,High,4
1253,358,6/12/2024,Billing,Low,20
1254,358,5/26/2024,Billing,Medium,110
1255,358,4/17/2024,Billing,High,6
1256,358,6/22/2024,Billing,Medium,35
1257,358,6/13/2024,Technical,Medium,27
1258,358,6/14/2024,Billing,Medium,24
1259,358,7/14/2024,Technical,High,48
1260,358,7/2/2024,Billing,High,45
1261,359,7/14/2023,Technical,Low,13
