transaction_id,user_id,payment_date,amount,status
774,69,9/26/2023,14.99,Success
775,69,10/26/2023,14.99,Success
776,69,11/25/2023,14.99,Success
777,69,12/25/2023,14.99,Success
778,69,1/24/2024,14.99,Success
779,69,2/23/2024,14.99,Success
780,69,3/24/2024,14.99,Success
781,69,4/23/2024,14.99,Success
782,69,5/23/2024,14.99,Success
783,69,6/22/2024,14.99,Success
784,69,7/22/2024,14.99,Success
785,69,8/21/2024,14.99,Success
786,69,9/20/2024,14.99,Success
787,69,10/20/2024,14.99,Failed
788,69,11/19/2024,14.99,Success
789,69,12/19/2024,14.99,Success
790,70,4/14/2023,14.99,Success
791,70,5/14/2023,14.99,Failed
792,70,6/13/2023,14.99,Success
793,70,7/13/2023,14.99,Success
794,70,8/12/2023,14.99,Success
795,70,9/11/2023,14.99,Success
796,70,10/11/2023,14.99,Success
797,70,11/10/2023,14.99,Success
798,70,12/10/2023,14.99,Success
799,70,1/9/2024,14.99,Success
800,70,2/8/2024,14.99,Success
801,70,3/9/2024,14.99,Success
802,70,4/8/2024,14.99,Success
803,70,5/8/2024,14.99,Success
804,70,6/7/2024,14.99,Success
805,70,7/7/2024,14.99,Failed
806,70,8/6/2024,14.99,Failed
807,70,9/5/2024,14.99,Success
808,70,10/5/2024,14.99,Success
809,70,11/4/2024,14.99,Success
810,70,12/4/2024,14.99,Success
811,71,1/25/2024,49.99,Success
812,71,2/24/2024,49.99,Success
813,71,3/25/2024,49.99,Success
814,71,4/24/2024,49.99,Success
815,71,5/24/2024,49.99,Success
816,71,6/23/2024,49.99,Success
817,71,7/23/2024,49.99,Success
818,71,8/22/2024,49.99,Success
819,71,9/21/2024,49.99,Failed
820,71,10/21/2024,49.99,Success
821,71,11/20/2024,49.99,Success
822,71,12/20/2024,49.99,Success
823,72,10/12/2023,29.99,Success
824,72,11/11/2023,29.99,Success
825,72,12/11/2023,29.99,Success
826,72,1/10/2024,29.99,Success
827,72,2/9/2024,29.99,Success
828,72,3/10/2024,29.99,Success
829,72,4/9/2024,29.99,Success
830,72,5/9/2024,29.99,Success
831,72,6/8/2024,29.99,Success
832,72,7/8/2024,29.99,Success
833,72,8/7/2024,29.99,Success
834,72,9/6/2024,29.99,Success
835,72,10/6/2024,29.99,Success
836,72,11/5/2024,29.99,Success
837,72,12/5/2024,29.99,Failed
838,73,4/9/2024,14.99,Success
839,73,5/9/2024,14.99,Success
840,73,6/8/2024,14.99,Success
841,73,7/8/2024,14.99,Success
842,73,8/7/2024,14.99,Success
843,73,9/6/2024,14.99,Success
844,73,10/6/2024,14.99,Success
845,73,11/5/2024,14.99,Success
846,73,12/5/2024,14.99,Success
847,74,10/12/2024,49.99,Failed
848,74,11/11/2024,49.99,Failed
849,74,12/11/2024,49.99,Success
850,75,1/9/2024,29.99,Success
851,75,2/8/2024,29.99,Success
852,75,3/9/2024,29.99,Failed
853,75,4/8/2024,29.99,Success
854,75,5/8/2024,29.99,Success
855,75,6/7/2024,29.99,Success
856,76,6/16/2023,29.99,Failed
857,76,7/16/2023,29.99,Success
858,76,8/15/2023,29.99,Success
859,76,9/14/2023,29.99,Success
860,76,10/14/2023,29.99,Success
861,76,11/13/2023,29.99,Success
862,76,12/13/2023,29.99,Success
863,76,1/12/2024,29.99,Success
864,76,2/11/2024,29.99,Success
865,76,3/12/2024,29.99,Success
866,76,4/11/2024,29.99,Success
867,76,5/11/2024,29.99,Success
868,76,6/10/2024,29.99,Success
869,76,7/10/2024,29.99,Success
870,76,8/9/2024,29.99,Success
871,76,9/8/2024,29.99,Success
872,76,10/8/2024,29.99,Success
873,76,11/7/2024,29.99,Success
874,76,12/7/2024,29.99,Success
875,77,1/15/2024,14.99,Success
876,77,2/14/2024,14.99,Success
877,77,3/15/2024,14.99,Success
878,77,4/14/2024,14.99,Success
879,77,5/14/2024,14.99,Success
880,77,6/13/2024,14.99,Success
881,77,7/13/2024,14.99,Success
882,77,8/12/2024,14.99,Success
883,77,9/11/2024,14.99,Success
884,77,10/11/2024,14.99,Success
885,77,11/10/2024,14.99,Success
886,77,12/10/2024,14.99,Success
887,78,12/30/2023,29.99,Success
888,78,1/29/2024,29.99,Success
889,78,2/28/2024,29.99,Success
890,78,3/29/2024,29.99,Success
891,78,4/28/2024,29.99,Success
892,78,5/28/2024,29.99,Success
893,78,6/27/2024,29.99,Success
894,78,7/27/2024,29.99,Failed
895,78,8/26/2024,29.99,Success
896,78,9/25/2024,29.99,Success
897,78,10/25/2024,29.99,Success
898,78,11/24/2024,29.99,Success
899,78,12/24/2024,29.99,Success
900,79,8/3/2023,49.99,Success
901,79,9/2/2023,49.99,Success
902,79,10/2/2023,49.99,Success
903,79,11/1/2023,49.99,Success
904,79,12/1/2023,49.99,Success
905,79,12/31/2023,49.99,Success
906,79,1/30/2024,49.99,Success
907,79,2/29/2024,49.99,Success
908,79,3/30/2024,49.99,Success
909,79,4/29/2024,49.99,Success
910,79,5/29/2024,49.99,Success
911,79,6/28/2024,49.99,Failed
912,79,7/28/2024,49.99,Success
913,79,8/27/2024,49.99,Success
914,79,9/26/2024,49.99,Success
915,79,10/26/2024,49.99,Success
916,79,11/25/2024,49.99,Success
917,79,12/25/2024,49.99,Success
918,80,11/17/2024,49.99,Success
919,80,12/17/2024,49.99,Success
920,81,10/1/2023,49.99,Success
921,81,10/31/2023,49.99,Success
922,81,11/30/2023,49.99,Success
923,81,12/30/2023,49.99,Success
924,81,1/29/2024,49.99,Success
925,81,2/28/2024,49.99,Success
926,81,3/29/2024,49.99,Success
927,81,4/28/2024,49.99,Success
928,81,5/28/2024,49.99,Success
929,81,6/27/2024,49.99,Success
930,81,7/27/2024,49.99,Success
931,81,8/26/2024,49.99,Success
932,81,9/25/2024,49.99,Success
933,81,10/25/2024,49.99,Success
934,81,11/24/2024,49.99,Success
935,81,12/24/2024,49.99,Success
936,82,12/19/2024,29.99,Success
937,83,11/30/2024,14.99,Success
938,83,12/30/2024,14.99,Success
939,84,10/25/2024,49.99,Success
940,84,11/24/2024,49.99,Success
941,84,12/24/2024,49.99,Success
942,85,3/15/2023,14.99,Success
943,85,4/14/2023,14.99,Success
944,85,5/14/2023,14.99,Success
945,85,6/13/2023,14.99,Success
946,85,7/13/2023,14.99,Success
947,85,8/12/2023,14.99,Success
948,85,9/11/2023,14.99,Success
949,85,10/11/2023,14.99,Success
950,85,11/10/2023,14.99,Success
951,85,12/10/2023,14.99,Success
952,85,1/9/2024,14.99,Success
953,85,2/8/2024,14.99,Success
954,85,3/9/2024,14.99,Success
955,85,4/8/2024,14.99,Success
956,85,5/8/2024,14.99,Success
957,85,6/7/2024,14.99,Success
958,85,7/7/2024,14.99,Success
959,85,8/6/2024,14.99,Success
960,85,9/5/2024,14.99,Success
961,85,10/5/2024,14.99,Success
962,85,11/4/2024,14.99,Success
963,85,12/4/2024,14.99,Success
964,86,9/15/2024,14.99,Success
965,86,10/15/2024,14.99,Success
966,86,11/14/2024,14.99,Success
967,86,12/14/2024,14.99,Success
968,87,10/12/2024,14.99,Success
969,87,11/11/2024,14.99,Success
970,87,12/11/2024,14.99,Success
971,88,6/25/2023,29.99,Success
972,88,7/25/2023,29.99,Success
973,88,8/24/2023,29.99,Success
974,88,9/23/2023,29.99,Success
975,88,10/23/2023,29.99,Success
976,88,11/22/2023,29.99,Success
977,88,12/22/2023,29.99,Success
978,88,1/21/2024,29.99,Success
979,88,2/20/2024,29.99,Success
980,88,3/21/2024,29.99,Success
981,88,4/20/2024,29.99,Success
982,88,5/20/2024,29.99,Success
983,88,6/19/2024,29.99,Success
984,88,7/19/2024,29.99,Success
985,88,8/18/2024,29.99,Success
986,88,9/17/2024,29.99,Success
987,88,10/17/2024,29.99,Success
988,88,11/16/2024,29.99,Success
989,88,12/16/2024,29.99,Success
990,89,6/30/2024,29.99,Success
991,89,7/30/2024,29.99,Success
992,89,8/29/2024,29.99,Success
993,89,9/28/2024,29.99,Success
994,89,10/28/2024,29.99,Success
995,89,11/27/2024,29.99,Failed
996,89,12/27/2024,29.99,Success
997,90,9/8/2023,14.99,Success
998,90,10/8/2023,14.99,Success
999,90,11/7/2023,14.99,Success
1000,90,12/7/2023,14.99,Success
1001,90,1/6/2024,14.99,Success
1002,90,2/5/2024,14.99,Success
1003,90,3/6/2024,14.99,Success
1004,90,4/5/2024,14.99,Success
1005,90,5/5/2024,14.99,Success
1006,90,6/4/2024,14.99,Success
1007,90,7/4/2024,14.99,Success
1008,90,8/3/2024,14.99,Success
1009,90,9/2/2024,14.99,Success
1010,90,10/2/2024,14.99,Success
1011,90,11/1/2024,14.99,Success
1012,90,12/1/2024,14.99,Success
1013,90,12/31/2024,14.99,Success
1014,91,6/17/2023,14.99,Success
1015,91,7/17/2023,14.99,Success
1016,91,8/16/2023,14.99,Success
1017,91,9/15/2023,14.99,Success
1018,91,10/15/2023,14.99,Failed
1019,91,11/14/2023,14.99,Success
1020,91,12/14/2023,14.99,Success
1021,91,1/13/2024,14.99,Success
1022,91,2/12/2024,14.99,Failed
1023,91,3/13/2024,14.99,Success
1024,91,4/12/2024,14.99,Success
1025,91,5/12/2024,14.99,Success
1026,91,6/11/2024,14.99,Success
1027,91,7/11/2024,14.99,Success
1028,91,8/10/2024,14.99,Success
1029,91,9/9/2024,14.99,Success
1030,91,10/9/2024,14.99,Success
1031,91,11/8/2024,14.99,Success
1032,91,12/8/2024,14.99,Success
1033,92,4/18/2024,29.99,Success
1034,92,5/18/2024,29.99,Success
1035,92,6/17/2024,29.99,Success
1036,92,7/17/2024,29.99,Success
1037,92,8/16/2024,29.99,Success
1038,92,9/15/2024,29.99,Success
1039,92,10/15/2024,29.99,Success
1040,92,11/14/2024,29.99,Success
1041,92,12/14/2024,29.99,Success
1042,93,1/24/2024,14.99,Success
1043,93,2/23/2024,14.99,Success
1044,93,3/24/2024,14.99,Success
1045,93,4/23/2024,14.99,Success
1046,93,5/23/2024,14.99,Success
1047,93,6/22/2024,14.99,Success
1048,93,7/22/2024,14.99,Success
1049,93,8/21/2024,14.99,Success
1050,93,9/20/2024,14.99,Failed
1051,93,10/20/2024,14.99,Success
1052,93,11/19/2024,14.99,Success
1053,93,12/19/2024,14.99,Success
1054,94,10/4/2023,29.99,Success
1055,94,11/3/2023,29.99,Success
1056,94,12/3/2023,29.99,Success
1057,94,1/2/2024,29.99,Success
1058,94,2/1/2024,29.99,Success
1059,94,3/2/2024,29.99,Success
1060,94,4/1/2024,29.99,Success
1061,94,5/1/2024,29.99,Success
1062,94,5/31/2024,29.99,Success
1063,94,6/30/2024,29.99,Success
1064,94,7/30/2024,29.99,Success
1065,94,8/29/2024,29.99,Success
1066,94,9/28/2024,29.99,Success
1067,94,10/28/2024,29.99,Success
1068,94,11/27/2024,29.99,Success
1069,94,12/27/2024,29.99,Success
1070,95,10/17/2024,49.99,Success
1071,95,11/16/2024,49.99,Success
1072,95,12/16/2024,49.99,Success
1073,96,12/5/2024,14.99,Success
1074,97,7/24/2024,14.99,Success
1075,97,8/23/2024,14.99,Success
1076,97,9/22/2024,14.99,Success
1077,97,10/22/2024,14.99,Success
1078,97,11/21/2024,14.99,Success
1079,97,12/21/2024,14.99,Success
1080,98,8/13/2023,49.99,Success
1081,98,9/12/2023,49.99,Success
1082,98,10/12/2023,49.99,Success
1083,98,11/11/2023,49.99,Success
1084,98,12/11/2023,49.99,Success
1085,98,1/10/2024,49.99,Success
1086,98,2/9/2024,49.99,Success
1087,98,3/10/2024,49.99,Success
1088,98,4/9/2024,49.99,Success
1089,98,5/9/2024,49.99,Success
1090,98,6/8/2024,49.99,Failed
1091,98,7/8/2024,49.99,Success
1092,98,8/7/2024,49.99,Success
1093,98,9/6/2024,49.99,Success
1094,98,10/6/2024,49.99,Success
1095,98,11/5/2024,49.99,Success
1096,98,12/5/2024,49.99,Success
1097,99,12/2/2024,14.99,Failed
1098,100,11/29/2023,29.99,Success
1099,100,12/29/2023,29.99,Success
1100,100,1/28/2024,29.99,Success
1101,100,2/27/2024,29.99,Success
1102,100,3/28/2024,29.99,Success
1103,100,4/27/2024,29.99,Success
1104,100,5/27/2024,29.99,Success
1105,100,6/26/2024,29.99,Success
1106,100,7/26/2024,29.99,Success
1107,100,8/25/2024,29.99,Success
1108,100,9/24/2024,29.99,Success
1109,100,10/24/2024,29.99,Success
1110,100,11/23/2024,29.99,Success
1111,100,12/23/2024,29.99,Success
1112,101,2/27/2023,49.99,Success
1113,101,3/29/2023,49.99,Success
1114,101,4/28/2023,49.99,Failed
1115,101,5/28/2023,49.99,Success
1116,102,8/23/2023,14.99,Success
1117,102,9/22/2023,14.99,Success
1118,102,10/22/2023,14.99,Success
1119,102,11/21/2023,14.99,Success
1120,102,12/21/2023,14.99,Success
1121,102,1/20/2024,14.99,Success
1122,102,2/19/2024,14.99,Success
1123,102,3/20/2024,14.99,Success
1124,102,4/19/2024,14.99,Success
1125,102,5/19/2024,14.99,Success
1126,102,6/18/2024,14.99,Success
1127,102,7/18/2024,14.99,Success
1128,102,8/17/2024,14.99,Failed
1129,102,9/16/2024,14.99,Success
1130,102,10/16/2024,14.99,Success
1131,102,11/15/2024,14.99,Success
1132,102,12/15/2024,14.99,Success
1133,103,2/2/2023,49.99,Success
1134,103,3/4/2023,49.99,Success
1135,103,4/3/2023,49.99,Success
1136,103,5/3/2023,49.99,Success
1137,103,6/2/2023,49.99,Success
1138,103,7/2/2023,49.99,Success
1139,103,8/1/2023,49.99,Success
1140,103,8/31/2023,49.99,Success
1141,103,9/30/2023,49.99,Success
1142,103,10/30/2023,49.99,Success
1143,103,11/29/2023,49.99,Success
1144,103,12/29/2023,49.99,Success
1145,103,1/28/2024,49.99,Success
1146,103,2/27/2024,49.99,Success
1147,103,3/28/2024,49.99,Success
1148,103,4/27/2024,49.99,Success
1149,103,5/27/2024,49.99,Success
1150,103,6/26/2024,49.99,Success
1151,103,7/26/2024,49.99,Success
1152,103,8/25/2024,49.99,Success
1153,103,9/24/2024,49.99,Success
1154,103,10/24/2024,49.99,Success
1155,103,11/23/2024,49.99,Success
1156,103,12/23/2024,49.99,Success
1157,104,11/20/2023,29.99,Success
1158,104,12/20/2023,29.99,Success
1159,104,1/19/2024,29.99,Success
1160,104,2/18/2024,29.99,Success
1161,104,3/19/2024,29.99,Success
1162,104,4/18/2024,29.99,Success
1163,104,5/18/2024,29.99,Success
1164,104,6/17/2024,29.99,Failed
1165,104,7/17/2024,29.99,Success
1166,104,8/16/2024,29.99,Success
1167,104,9/15/2024,29.99,Failed
1168,104,10/15/2024,29.99,Failed
1169,105,2/15/2024,14.99,Success
1170,105,3/16/2024,14.99,Success
1171,105,4/15/2024,14.99,Success
1172,105,5/15/2024,14.99,Success
1173,105,6/14/2024,14.99,Success
1174,105,7/14/2024,14.99,Failed
1175,105,8/13/2024,14.99,Success
1176,105,9/12/2024,14.99,Success
1177,105,10/12/2024,14.99,Success
1178,105,11/11/2024,14.99,Success
1179,105,12/11/2024,14.99,Success
1180,106,10/2/2023,49.99,Success
1181,106,11/1/2023,49.99,Success
1182,106,12/1/2023,49.99,Success
1183,106,12/31/2023,49.99,Success
1184,106,1/30/2024,49.99,Success
1185,106,2/29/2024,49.99,Failed
1186,106,3/30/2024,49.99,Failed
1187,106,4/29/2024,49.99,Success
1188,107,3/9/2023,14.99,Success
1189,107,4/8/2023,14.99,Success
1190,107,5/8/2023,14.99,Success
1191,107,6/7/2023,14.99,Success
1192,107,7/7/2023,14.99,Success
1193,107,8/6/2023,14.99,Success
1194,107,9/5/2023,14.99,Success
1195,107,10/5/2023,14.99,Success
1196,107,11/4/2023,14.99,Success
1197,107,12/4/2023,14.99,Success
1198,107,1/3/2024,14.99,Success
1199,107,2/2/2024,14.99,Success
1200,107,3/3/2024,14.99,Success
1201,107,4/2/2024,14.99,Success
1202,107,5/2/2024,14.99,Success
1203,107,6/1/2024,14.99,Success
1204,107,7/1/2024,14.99,Success
1205,107,7/31/2024,14.99,Success
1206,107,8/30/2024,14.99,Success
1207,107,9/29/2024,14.99,Success
1208,107,10/29/2024,14.99,Success
1209,107,11/28/2024,14.99,Success
1210,107,12/28/2024,14.99,Success
1211,108,8/5/2023,49.99,Success
1212,108,9/4/2023,49.99,Success
1213,108,10/4/2023,49.99,Success
1214,108,11/3/2023,49.99,Failed
1215,108,12/3/2023,49.99,Success
1216,108,1/2/2024,49.99,Success
1217,108,2/1/2024,49.99,Success
1218,108,3/2/2024,49.99,Success
1219,108,4/1/2024,49.99,Success
1220,108,5/1/2024,49.99,Success
1221,108,5/31/2024,49.99,Success
1222,108,6/30/2024,49.99,Success
1223,108,7/30/2024,49.99,Success
1224,108,8/29/2024,49.99,Success
1225,108,9/28/2024,49.99,Success
1226,108,10/28/2024,49.99,Success
1227,108,11/27/2024,49.99,Success
1228,108,12/27/2024,49.99,Success
1229,109,8/3/2024,49.99,Success
1230,109,9/2/2024,49.99,Success
1231,109,10/2/2024,49.99,Success
1232,109,11/1/2024,49.99,Success
1233,109,12/1/2024,49.99,Success
1234,109,12/31/2024,49.99,Success
1235,110,11/19/2023,29.99,Success
1236,110,12/19/2023,29.99,Success
1237,110,1/18/2024,29.99,Success
1238,110,2/17/2024,29.99,Success
1239,110,3/18/2024,29.99,Success
1240,110,4/17/2024,29.99,Success
1241,110,5/17/2024,29.99,Success
1242,110,6/16/2024,29.99,Success
1243,110,7/16/2024,29.99,Success
1244,110,8/15/2024,29.99,Success
1245,110,9/14/2024,29.99,Success
1246,110,10/14/2024,29.99,Success
1247,110,11/13/2024,29.99,Success
1248,110,12/13/2024,29.99,Success
1249,111,8/6/2023,29.99,Failed
1250,111,9/5/2023,29.99,Success
1251,111,10/5/2023,29.99,Success
1252,111,11/4/2023,29.99,Success
1253,111,12/4/2023,29.99,Success
1254,111,1/3/2024,29.99,Success
1255,111,2/2/2024,29.99,Failed
1256,111,3/3/2024,29.99,Success
1257,111,4/2/2024,29.99,Success
1258,111,5/2/2024,29.99,Success
1259,111,6/1/2024,29.99,Success
1260,111,7/1/2024,29.99,Success
1261,111,7/31/2024,29.99,Success
1262,111,8/30/2024,29.99,Success
1263,111,9/29/2024,29.99,Success
1264,111,10/29/2024,29.99,Success
1265,111,11/28/2024,29.99,Success
1266,111,12/28/2024,29.99,Success
1267,112,11/2/2024,29.99,Success
1268,112,12/2/2024,29.99,Success
1269,113,5/26/2024,14.99,Success
1270,113,6/25/2024,14.99,Success
1271,113,7/25/2024,14.99,Success
1272,113,8/24/2024,14.99,Success
1273,113,9/23/2024,14.99,Success
1274,113,10/23/2024,14.99,Success
1275,113,11/22/2024,14.99,Success
1276,113,12/22/2024,14.99,Success
1277,114,2/10/2024,14.99,Success
1278,114,3/11/2024,14.99,Success
1279,114,4/10/2024,14.99,Success
1280,114,5/10/2024,14.99,Success
1281,114,6/9/2024,14.99,Success
1282,114,7/9/2024,14.99,Success
1283,114,8/8/2024,14.99,Success
1284,114,9/7/2024,14.99,Success
1285,114,10/7/2024,14.99,Success
1286,114,11/6/2024,14.99,Success
1287,114,12/6/2024,14.99,Success
1288,115,10/20/2024,14.99,Success
1289,115,11/19/2024,14.99,Success
1290,115,12/19/2024,14.99,Success
1291,116,4/14/2024,29.99,Success
1292,116,5/14/2024,29.99,Success
1293,116,6/13/2024,29.99,Success
1294,116,7/13/2024,29.99,Success
1295,116,8/12/2024,29.99,Success
1296,116,9/11/2024,29.99,Success
1297,116,10/11/2024,29.99,Success
1298,116,11/10/2024,29.99,Success
1299,116,12/10/2024,29.99,Success
1300,117,5/27/2023,29.99,Success
1301,117,6/26/2023,29.99,Success
1302,117,7/26/2023,29.99,Success
1303,117,8/25/2023,29.99,Success
1304,118,9/29/2023,14.99,Success
1305,118,10/29/2023,14.99,Success
1306,118,11/28/2023,14.99,Success
1307,118,12/28/2023,14.99,Success
1308,118,1/27/2024,14.99,Success
1309,118,2/26/2024,14.99,Success
1310,118,3/27/2024,14.99,Success
1311,118,4/26/2024,14.99,Success
1312,118,5/26/2024,14.99,Success
1313,118,6/25/2024,14.99,Success
1314,118,7/25/2024,14.99,Success
1315,118,8/24/2024,14.99,Success
1316,118,9/23/2024,14.99,Success
1317,118,10/23/2024,14.99,Success
1318,118,11/22/2024,14.99,Success
1319,118,12/22/2024,14.99,Success
1320,119,5/23/2023,14.99,Success
1321,119,6/22/2023,14.99,Success
1322,119,7/22/2023,14.99,Success
1323,119,8/21/2023,14.99,Success
1324,119,9/20/2023,14.99,Success
1325,119,10/20/2023,14.99,Success
1326,119,11/19/2023,14.99,Success
1327,119,12/19/2023,14.99,Success
1328,119,1/18/2024,14.99,Success
1329,119,2/17/2024,14.99,Success
1330,119,3/18/2024,14.99,Success
1331,119,4/17/2024,14.99,Success
1332,119,5/17/2024,14.99,Success
1333,119,6/16/2024,14.99,Success
1334,119,7/16/2024,14.99,Success
1335,119,8/15/2024,14.99,Success
1336,119,9/14/2024,14.99,Success
1337,119,10/14/2024,14.99,Failed
1338,119,11/13/2024,14.99,Success
1339,119,12/13/2024,14.99,Success
1340,120,9/10/2023,14.99,Success
1341,120,10/10/2023,14.99,Success
1342,120,11/9/2023,14.99,Success
1343,120,12/9/2023,14.99,Success
1344,120,1/8/2024,14.99,Success
1345,120,2/7/2024,14.99,Success
1346,120,3/8/2024,14.99,Success
1347,120,4/7/2024,14.99,Success
1348,120,5/7/2024,14.99,Success
1349,120,6/6/2024,14.99,Success
1350,120,7/6/2024,14.99,Success
1351,120,8/5/2024,14.99,Success
1352,120,9/4/2024,14.99,Success
1353,120,10/4/2024,14.99,Success
1354,120,11/3/2024,14.99,Success
1355,120,12/3/2024,14.99,Success
1356,121,7/28/2024,29.99,Success
1357,121,8/27/2024,29.99,Success
1358,121,9/26/2024,29.99,Success
1359,121,10/26/2024,29.99,Success
1360,121,11/25/2024,29.99,Success
1361,121,12/25/2024,29.99,Success
1362,122,7/5/2024,14.99,Success
1363,122,8/4/2024,14.99,Success
1364,122,9/3/2024,14.99,Success
1365,122,10/3/2024,14.99,Success
1366,122,11/2/2024,14.99,Success
1367,122,12/2/2024,14.99,Success
1368,123,9/27/2023,29.99,Failed
1369,123,10/27/2023,29.99,Success
1370,123,11/26/2023,29.99,Success
1371,123,12/26/2023,29.99,Success
1372,123,1/25/2024,29.99,Success
1373,124,8/21/2024,29.99,Success
1374,124,9/20/2024,29.99,Success
1375,124,10/20/2024,29.99,Success
1376,124,11/19/2024,29.99,Success
1377,124,12/19/2024,29.99,Success
1378,125,3/14/2024,29.99,Success
1379,125,4/13/2024,29.99,Success
1380,125,5/13/2024,29.99,Success
1381,125,6/12/2024,29.99,Success
1382,125,7/12/2024,29.99,Success
1383,125,8/11/2024,29.99,Success
1384,125,9/10/2024,29.99,Success
1385,125,10/10/2024,29.99,Success
1386,125,11/9/2024,29.99,Success
1387,125,12/9/2024,29.99,Success
1388,126,8/20/2024,14.99,Success
1389,126,9/19/2024,14.99,Success
1390,126,10/19/2024,14.99,Success
1391,126,11/18/2024,14.99,Failed
1392,126,12/18/2024,14.99,Success
