user_id,signup_date,plan_type,monthly_fee,churn,churn_date
2466,1/18/2023,Basic,14.99,No,
2467,1/13/2024,Basic,14.99,Yes,12/31/2024
2468,12/6/2023,Basic,14.99,No,
2469,11/20/2024,Basic,14.99,No,
2470,4/23/2023,Standard,29.99,No,
2471,3/2/2024,Basic,14.99,No,
2472,8/20/2024,Premium,49.99,No,
2473,11/12/2023,Standard,29.99,No,
2474,12/5/2024,Basic,14.99,No,
2475,10/6/2024,Premium,49.99,Yes,12/31/2024
2476,1/28/2023,Standard,29.99,No,
2477,9/3/2024,Basic,14.99,No,
2478,4/30/2024,Basic,14.99,No,
2479,9/29/2023,Basic,14.99,No,
2480,11/2/2024,Basic,14.99,No,
2481,8/15/2024,Standard,29.99,No,
2482,8/14/2024,Standard,29.99,No,
2483,8/22/2023,Standard,29.99,Yes,11/29/2023
2484,2/22/2023,Basic,14.99,Yes,7/21/2023
2485,8/20/2024,Standard,29.99,No,
2486,5/6/2024,Premium,49.99,No,
2487,6/24/2023,Basic,14.99,Yes,10/28/2024
2488,6/20/2024,Premium,49.99,No,
2489,10/6/2024,Basic,14.99,No,
2490,9/26/2024,Standard,29.99,No,
2491,1/25/2024,Standard,29.99,No,
2492,6/1/2023,Standard,29.99,No,
2493,11/28/2024,Standard,29.99,No,
2494,9/6/2023,Premium,49.99,No,
2495,2/2/2023,Basic,14.99,No,
2496,8/9/2024,Basic,14.99,No,
2497,12/18/2024,Standard,29.99,No,
2498,4/23/2023,Basic,14.99,No,
2499,7/15/2023,Basic,14.99,No,
2500,1/20/2023,Premium,49.99,No,
